tag,run_dir,ckpt_epoch,ckpt_val_loss,val_total,val_data,val_phys,val_ou,val_bc,val_sr,val_spike_rate,val_val_T_tracking_corr,val_val_T_intra_corr,val_val_v0_pred_mean,val_val_v0_intra_std,val_val_T_pred_mean,val_val_T_intra_std,val_val_s0_pred_mean,val_val_s0_intra_std,val_val_a_pred_mean,val_val_a_intra_std,val_val_b_pred_mean,val_val_b_intra_std,rank_effective,cond_number,sv_norm_1,sv_norm_2,sv_norm_3,sv_norm_4,sv_norm_5,cfg_cf_hidden_size,cfg_cf_rank,cfg_cf_max_delay,cfg_cf_bit_shift,cfg_lambda_T_aux,cfg_lambda_sr,cfg_scenario_mix,cfg_optimizer,cfg_epochs
R29v2_D1_C1_epochs20,results/Prodigy_Study/R29_DecoderFix_v2/D_long/R29v2_D1_C1_epochs20,17,0.17294216944657742,0.16946129191746104,0.16403093953874517,0.03023785928467368,0.005194572664975645,8.573401622485523e-05,0.004122205750042348,0.09307519685318495,0.4447537064552307,0.03697038069367409,42.88719449144729,0.7843386581492056,1.2083717017097677,0.06346645426163648,3.542601950625156,0.19423053191697343,0.39263430856009746,0.03587134733049471,1.3797895661059847,0.1630911770415433,2,2840.085801787854,1.0,0.06106624337291142,0.009571706576104769,0.0013340297022903609,0.00035210203838577446,32,8,6,3,0.0,0.5,"highway:0.4,urban:0.3,truck:0.2,mixed:0.1",prodigy,20
R29v2_D2_C2_epochs20,results/Prodigy_Study/R29_DecoderFix_v2/D_long/R29v2_D2_C2_epochs20,17,0.17651560464675756,0.17320420363164962,0.16749855806615124,0.031553143890515126,0.007311774843788528,0.0004146872837767455,0.003540107459491598,0.10098801273852587,0.49597087502479553,0.037746213376522064,41.942057224030194,0.9678691122049288,1.3088523336547486,0.06568897719633707,1.966639038096083,0.18150369030364016,0.3937123459070287,0.03179763234028501,1.385516142591517,0.13118168061718027,1,5014.8422946993705,1.0,0.008357492204179485,0.0015649498074715555,0.00041691692442826086,0.00019940806534574144,32,8,6,3,0.0,0.5,"highway:0.4,urban:0.3,truck:0.2,mixed:0.1",prodigy,20
R29v2_E0_baseline,results/Prodigy_Study/R29_DecoderFix_v2/E_control/R29v2_E0_baseline,10,0.18870155743144928,0.18346553581192138,0.1763485063342972,0.03378621124454397,0.010149975812577821,0.0004397960518657144,0.00558222682345931,0.0791908780984739,0.28069475293159485,0.01386230532079935,34.876441580183965,2.097408967766356,1.22446268543284,0.07482434414881975,1.6347187427764243,0.19103821906003546,0.4047111524863446,0.06164396256815265,1.2844234628880278,0.1264324115311846,1,7113.494160130843,1.0,0.000909769761391069,0.0003427080873723052,0.00021673249948799938,0.0001405778900620629,32,8,6,3,0.0,0.5,"highway:0.4,urban:0.3,truck:0.2,mixed:0.1",prodigy,10
R29v2_E1_no_po2,results/Prodigy_Study/R29_DecoderFix_v2/E_control/R29v2_E1_no_po2,10,0.18530082195363146,0.22716235860865167,0.21758908794281331,0.050058063585311174,0.009046232288807353,0.0011910773085414585,0.005848152143137648,0.07567783859261173,0.15515607595443726,0.01759292371571064,42.25016841482609,1.3385344729907414,0.9178544229015391,0.07424890156835318,1.1798901595967881,0.06313037377673182,0.3818849093736486,0.060040061671548135,0.7056115152353936,0.061822641640901566,1,4532.478023328634,1.0,0.0035026505603916952,0.0007310627805406922,0.00042957889681430024,0.00022062986182238653,32,8,6,3,0.0,0.5,"highway:0.4,urban:0.3,truck:0.2,mixed:0.1",prodigy,10
R30_A0_baseline,results/Prodigy_Study/R30_Identifiability/A_isolated/R30_A0_baseline,10,0.18870155743144928,0.18346553581192138,0.1763485063342972,0.03378621124454397,0.010149975812577821,0.0004397960518657144,0.00558222682345931,0.0791908780984739,0.28069475293159485,0.01386230532079935,34.876441580183965,2.097408967766356,1.22446268543284,0.07482434414881975,1.6347187427764243,0.19103821906003546,0.4047111524863446,0.06164396256815265,1.2844234628880278,0.1264324115311846,1,7113.494160130843,1.0,0.000909769761391069,0.0003427080873723052,0.00021673249948799938,0.0001405778900620629,32,8,6,3,0.0,0.5,"highway:0.4,urban:0.3,truck:0.2,mixed:0.1",prodigy,10
R30_A1_v0_aux,results/Prodigy_Study/R30_Identifiability/A_isolated/R30_A1_v0_aux,7,1.2484078293151044,0.2266088143942204,0.21519188539303363,0.05540171905886382,0.005698458555382379,0.000553421196799797,0.010076823277755621,0.049679606162170147,-0.05242098122835159,0.007437932770699263,24.28930581884181,1.188253067592357,1.025594950039336,0.052760159656246926,2.157205676778834,0.31681604231608673,0.3775097352076084,0.028175911796774637,1.2178498386068548,0.07519099865346512,1,31396.120827840285,1.0,0.0022490995088133878,0.00014189331740734523,8.57846185377892e-05,3.185106865537532e-05,32,8,6,3,0.0,0.5,"highway:0.4,urban:0.3,truck:0.2,mixed:0.1",prodigy,10
R30_A2_s0_aux,results/Prodigy_Study/R30_Identifiability/A_isolated/R30_A2_s0_aux,6,0.20230359469163925,0.1868813590721247,0.17800523744935684,0.03462475192970894,0.008738498436287045,0.0008029156416673408,0.008347611318273034,0.05967324738331298,0.23793169856071472,0.01581409014761448,39.73806032221368,1.6403959001949493,1.1659461139364447,0.07051837642459159,2.5806112771338605,0.12533806640892586,0.369725746360231,0.05090882426226559,1.3811561801332108,0.12740954538767643,1,2269.900009010001,1.0,0.003785009646763369,0.0006745915010881099,0.0005556174763624984,0.0004405480400152701,32,8,6,3,0.0,0.5,"highway:0.4,urban:0.3,truck:0.2,mixed:0.1",prodigy,10
R30_A3_a_aux,results/Prodigy_Study/R30_Identifiability/A_isolated/R30_A3_a_aux,10,0.24731328263086208,0.20614693250427854,0.19644320367815646,0.04092353767160564,0.017991764394150293,0.001207295474931232,0.0070089837988254,0.06780104107282897,0.3068554997444153,0.002285979688167572,31.999906737753687,2.0648536303258958,1.2310129527715927,0.09488321155151154,1.6114879814868277,0.1835314001729514,0.6059821747401928,0.08196951018923775,1.463284711888496,0.13679983022999256,1,19294.053700897955,1.0,0.000956974813081395,0.0003756626215931477,0.00014790705484394988,5.182944007010095e-05,32,8,6,3,0.0,0.5,"highway:0.4,urban:0.3,truck:0.2,mixed:0.1",prodigy,10
R30_A4_b_aux,results/Prodigy_Study/R30_Identifiability/A_isolated/R30_A4_b_aux,6,0.21978154283096182,0.20376888250416897,0.1937041595340409,0.0411191031663738,0.019093442970807565,0.0006061244006878857,0.008784033239204833,0.05737955030053854,0.2418241798877716,0.0069733550772070885,38.96699990617468,1.2492080628871918,1.3958167535193422,0.10085493365817881,1.2150700796157756,0.06556275826779769,0.39720721241641554,0.04654414018497188,1.5183808518216966,0.06718263341153556,1,5380.921530935153,1.0,0.0018870090856190544,0.0005573796973163661,0.00026301519771122246,0.00018584177343062083,32,8,6,3,0.0,0.5,"highway:0.4,urban:0.3,truck:0.2,mixed:0.1",prodigy,10
R30_B1_full_aux_lam01,results/Prodigy_Study/R30_Identifiability/B_full/R30_B1_full_aux_lam01,10,1.1945222847639245,0.22504540837984136,0.21356168131720513,0.050302241644029445,0.007951275343967086,0.0004874932923137992,0.011136890611948167,0.04460209394071964,0.11996623873710632,0.006453071255236864,23.84299244271948,1.1028338581957715,1.0752677029751716,0.06570242131327061,2.444172596677821,0.11627936759527693,0.6556223174358936,0.09328091840081393,1.4776667781332706,0.07087354304546371,1,17027.60975535982,1.0,0.0013334289963200714,0.00025100403799366874,0.00015892128179222136,5.8728148833997546e-05,32,8,6,3,0.0,0.5,"highway:0.4,urban:0.3,truck:0.2,mixed:0.1",prodigy,10
R30_B2_full_aux_lam05,results/Prodigy_Study/R30_Identifiability/B_full/R30_B2_full_aux_lam05,3,6.087764932754192,0.253511637845572,0.23947271328181663,0.06194426883705594,0.008165434521791387,0.0013783249300849964,0.012115803485280498,0.04024265598545366,-0.04124853014945984,0.006689413450658321,24.408333849399646,1.2998437564423744,1.059653287872355,0.06385283296967441,2.533505399176415,0.10591512686632415,0.7698684528152994,0.06815471175186177,1.4190017346371995,0.0591581468965779,1,40284.06649466385,1.0,0.0011470133322121154,0.00026356389831996374,7.391650362577566e-05,2.4823710390123177e-05,32,8,6,3,0.0,0.5,"highway:0.4,urban:0.3,truck:0.2,mixed:0.1",prodigy,10
R30_C1_full_aux_plus_T,results/Prodigy_Study/R30_Identifiability/C_full_plus_T/R30_C1_full_aux_plus_T,8,1.37833711917096,0.2512887906917232,0.23009682022669214,0.057465896213506444,0.011320185793088154,0.0006601607117969636,0.012517382732612338,0.03831429857800298,0.13444937765598297,3.825123712886125e-05,24.984771185732903,1.211666835432357,1.0461506263372746,0.07497518973306139,2.674475185414578,0.10155222588714133,0.670516219861964,0.08625332285907675,1.589813510154156,0.07725765795863056,1,13514.038626752383,1.0,0.0006575440348842061,0.00020237483628182662,0.00016101869672550758,7.399712459163767e-05,32,8,6,3,0.1,0.5,"highway:0.4,urban:0.3,truck:0.2,mixed:0.1",prodigy,10
