idx,scenario_type,is_cut_in,gap_rmse_m,gap_max_err_m,pos_cum_err_m,jerk_max_pred,jerk_p95_pred,ttc_min_pred_s,accel_rmse_masked,accel_rmse_unmasked,param_rmse_v0,param_mean_v0,param_rmse_T,param_mean_T,param_rmse_s0,param_mean_s0,param_rmse_a,param_mean_a,param_rmse_b,param_mean_b,spike_rate_avg,spike_rate_p95,cut_in_detected
82,highway,False,239.21767642949214,520.8670654296875,520.8670654296875,0.2781488001346588,0.14858977496623993,0.0,0.2349092194240185,0.2353128356199871,1.562273288557555,34.29548645019531,0.37419509990658484,0.5002245903015137,2.4997080472044213,4.99970817565918,0.610227133393287,0.30000072717666626,0.999999999148505,0.5,0.03204910829663277,0.04062500223517418,False
83,highway,True,192.92818900610408,369.7020263671875,369.7020263671875,91.33160400390625,3.2784993648529053,0.0,0.5777774583723736,0.5725477805333039,2.80968759885464,31.068695068359375,0.4543323818417302,0.5810763835906982,2.3008205153971804,4.754641056060791,0.8691625491619085,0.3320794701576233,0.9925973838430323,0.5081695914268494,0.020517859607934952,0.03437500074505806,True
84,highway,False,175.06916931648334,404.66259765625,404.66259765625,0.6260675191879272,0.5255491137504578,0.0,0.28377323303129937,0.28316221423228916,3.7473134056539306,41.189395904541016,0.90344056614816,0.5,2.4999999979564125,5.0,0.7466629147529602,0.2999999523162842,1.0,0.5,0.06099553406238556,0.06875000149011612,False
85,highway,False,32.00155706637608,73.1939697265625,73.1939697265625,18.540109634399414,9.205327987670898,0.0,0.262048628275585,0.2614663001984074,1.7851114772013095,36.53805923461914,0.7880888702529978,0.500096321105957,2.4999800695325556,4.9999799728393555,0.7266892103638886,0.30000004172325134,1.0,0.5,0.03818750008940697,0.046875,False
86,highway,True,62.83248160278375,175.9898681640625,175.9898681640625,47.033660888671875,0.3399648368358612,0.0,0.4571393313327583,0.45260898822371404,2.1209414316261306,32.51012420654297,0.3817520101713326,0.5057369470596313,2.490340344002377,4.989770412445068,0.709812247344646,0.30001047253608704,0.999999671497948,0.5000002980232239,0.02636606991291046,0.03750000149011612,True
87,truck,True,185.0862169259401,372.6728515625,372.6728515625,91.90792083740234,2.822369337081909,0.0,0.5325938851914878,0.5280839850585376,13.116658051838009,32.96021270751953,1.1172806524917267,0.5424112677574158,1.8831568248327004,4.830078125,0.19557082922868887,0.3266695737838745,0.49363209731277086,0.5077253580093384,0.026446430012583733,0.03750000149011612,True
88,highway,True,22.94612473486656,46.82275390625,46.821044921875,92.36846160888672,1.9363139867782593,0.0,0.46803147895110764,0.4640967129503338,3.023035443912366,31.837177276611328,0.48223451183121174,0.5370688438415527,2.3903270086467368,4.872653484344482,0.9574768969671517,0.30175110697746277,0.9998592445704111,0.5001413822174072,0.02303125150501728,0.04062500223517418,True
89,urban,False,135.5130959870148,234.38296508789062,234.38296508789062,11.255313873291016,7.2240309715271,0.0,0.9118476041934536,0.9139593520994077,13.39460749666089,26.535245895385742,0.5187457606224104,0.75799560546875,2.5807098077152557,4.537548542022705,0.9564422417203724,0.5942115187644958,1.1404314007418601,1.0260390043258667,0.0059598213993012905,0.015625,False
90,highway,False,257.7148840356199,526.71044921875,526.71044921875,1.3163866996765137,0.46556007862091064,0.0,0.30802839230529827,0.30831903354473494,4.512376814863306,36.469356536865234,0.715150329866733,0.5000677108764648,2.499933408265919,4.99993371963501,0.6301906075649488,0.30000001192092896,0.9999999999148504,0.5,0.03954017534852028,0.05000000447034836,False
91,urban,False,99.28520430944323,214.049560546875,214.049560546875,6.482617378234863,2.5846307277679443,0.0,0.17613100862330452,0.17549632791253408,16.25930287162157,29.472299575805664,0.4281258479202493,0.6176217794418335,2.8298493292092495,4.819726943969727,1.195822255469653,0.30424395203590393,1.4997464102298594,0.5002539753913879,0.013535714708268642,0.02187500149011612,False
92,highway,False,102.23419769379258,244.593994140625,244.593994140625,0.4130907356739044,0.32761120796203613,0.0,0.1954683953483767,0.19616123051859663,5.040842167203463,38.656742095947266,0.8227163174254412,0.5000020265579224,2.4999948447048688,4.999995231628418,0.7650052847181067,0.29999998211860657,1.0,0.5,0.048066962510347366,0.05937500298023224,False
93,urban,False,167.73741429877245,325.7823486328125,325.7823486328125,5.907412528991699,2.3954052925109863,0.0,0.1862264278093434,0.18620867747292044,16.63627338833187,29.318490982055664,0.27371296027263464,0.5980910658836365,2.827756745116977,4.819770336151123,1.1987350843163247,0.30127450823783875,1.4999497118386178,0.5000503063201904,0.013968750834465027,0.01875000074505806,False
94,urban,False,39.55557898548926,76.37750244140625,76.37750244140625,4.9446258544921875,1.1070196628570557,0.0,0.1551135182234385,0.15517412545280124,15.234025736868562,31.26401138305664,0.5554962814662072,0.5342613458633423,2.957057480934381,4.954577922821045,1.1997096584022862,0.3002912998199463,1.4999922257390759,0.5000077486038208,0.020156249403953552,0.02812500111758709,False
95,highway,True,78.89629914211875,186.0882568359375,186.0882568359375,92.29647827148438,1.180242896080017,0.0,0.3244325528647168,0.3285820345639556,6.915360695517642,34.27717590332031,1.0032382093383627,0.5208852887153625,2.414960456605679,4.899628162384033,0.8987442766001537,0.30137258768081665,0.999904940577739,0.5000951886177063,0.03170982375741005,0.05000000447034836,True
96,highway,True,152.6172854934237,344.86181640625,344.86181640625,92.06825256347656,3.221959114074707,0.0,0.25145193585367515,0.25075005856732385,7.287769905598366,37.86943435668945,0.6689336980168205,0.5012649893760681,2.473534237124369,4.9691925048828125,0.912486240571841,0.3000713884830475,0.9999982268492289,0.5000017285346985,0.04470982402563095,0.05312500149011612,True
97,highway,True,119.15913995227459,278.2879638671875,278.2879638671875,91.42388153076172,4.400887489318848,0.0,0.2167922122194826,0.21767230543508312,5.39658515714532,38.605899810791016,0.5240171298418091,0.5003089904785156,2.4954113566761604,4.99491548538208,0.636625859320654,0.30001595616340637,0.9999996244234344,0.5000003576278687,0.04725000262260437,0.05312500149011612,True
98,urban,False,83.13858428186866,184.67767333984375,184.67767333984375,7.090940475463867,3.0415170192718506,0.0,0.13412882112186403,0.13413485113463133,14.758346587037684,28.82992172241211,0.296436309030673,0.6470943093299866,2.7159844757334914,4.69578218460083,1.1903054228704093,0.309894859790802,1.499368226836763,0.5006334781646729,0.01122321467846632,0.015781249850988388,False
99,urban,False,196.55719365910505,385.48724365234375,385.48724365234375,13.95091724395752,6.266418933868408,0.0,0.8450774832480178,0.847773863314658,12.949613909511251,28.057579040527344,0.5861489137031818,0.6841113567352295,2.6843350143352325,4.633428573608398,1.0216302712077305,0.524042010307312,1.2435638847563424,0.8893840909004211,0.010424108244478703,0.02500000037252903,False
