epoch,batch_idx,loss_total,loss_data,loss_phys,loss_ou,loss_bc,spike_rate,gn_total_preclip,gn_total_postclip,gn_hidden_fc,gn_hidden_recU,gn_hidden_recV,gn_hidden_base_threshold,gn_hidden_thresh_jump,gn_out_fc,weight_max_abs_global,lr,is_nan_loss,is_inf_grad
1,91,0.5896563529968262,0.5372894406318665,0.2883858382701874,0.008225868456065655,0.0231170654296875,0.015314942225813866,47.86248313085208,47.862483978271484,47.64729309082031,2.7352890968322754,3.4224400520324707,nan,nan,1.1652683019638062,1.5,0.0005185222138169819,0,0
1,92,0.5774917006492615,0.5220845937728882,0.2726192772388458,0.00792764499783516,0.027748821303248405,0.013666016049683094,40.784964275501956,40.78496551513672,40.601192474365234,2.2246460914611816,2.986320734024048,nan,nan,1.0437043905258179,1.5,0.000518930957209532,0,0
1,93,0.6786183714866638,0.5914860963821411,0.348673552274704,0.010733740404248238,0.05172823742032051,0.014423828572034836,48.299904813926126,48.299903869628906,48.08885192871094,2.683178186416626,3.45961332321167,nan,nan,1.0838614702224731,1.5,0.0005193441424868181,0,0
1,94,0.626248300075531,0.5390484929084778,0.2933069169521332,0.009262047708034515,0.057405997067689896,0.01387939415872097,63.72840888628837,63.72840881347656,63.47528839111328,3.262291193008423,4.481828212738037,nan,nan,1.2118312120437622,1.5,0.0005197617688262185,0,0
1,95,0.6451411247253418,0.5793401598930359,0.3368275463581085,0.008153345435857773,0.03171050548553467,0.013981934636831284,55.78921763374049,55.78921890258789,55.50587844848633,3.3674299716949463,4.334824085235596,nan,nan,1.1848955154418945,1.5,0.0005201838353962726,0,0
1,96,0.7777830362319946,0.6113962531089783,0.37276577949523926,0.005278938449919224,0.12884627282619476,0.014187987893819809,112.02792941406325,112.0279312133789,111.55381774902344,6.4334588050842285,7.857402324676514,nan,nan,1.6954500675201416,1.5,0.0005206103413566785,0,0
1,97,0.7055883407592773,0.6246740818023682,0.39180853962898254,0.004781960975378752,0.04149429500102997,0.013472168706357479,81.02505682956509,81.02505493164062,80.64846801757812,4.681029319763184,6.08114767074585,nan,nan,1.4113993644714355,1.5,0.0005210412858582961,0,0
1,98,0.6987735033035278,0.6160266995429993,0.37804949283599854,0.0056912824511528015,0.044657278805971146,0.014110351912677288,77.80576136739973,77.8057632446289,77.40984344482422,4.989039421081543,5.929279804229736,nan,nan,1.1856502294540405,1.5,0.0005214766680431493,0,0
1,99,0.6255475282669067,0.5310199856758118,0.28490149974823,0.006640041247010231,0.06570538878440857,0.014288573525846004,95.75801912706254,95.75801849365234,95.2640609741211,6.243102073669434,7.327975273132324,nan,nan,1.2966760396957397,1.5,0.0005219164870444246,0,0
1,100,0.7444126009941101,0.6056197881698608,0.36724987626075745,0.004272415302693844,0.10185421258211136,0.01452343724668026,102.57135819530744,102.57136535644531,102.12887573242188,5.915889739990234,7.343136310577393,nan,nan,1.2871912717819214,1.5,0.0005223607419864787,0,0
1,101,0.73493891954422,0.6185030937194824,0.3814965784549713,0.005171529017388821,0.07802759855985641,0.013387695886194706,112.80577088688383,112.80577087402344,112.30206298828125,6.666340351104736,8.202886581420898,nan,nan,1.288856863975525,1.5,0.0005228094319848324,0,0
