collided,min_gap,min_ttc,TET,TIT,max_DRAC,min_time_headway,rms_accel,max_decel,rms_jerk,rms_gap_error,mean_time_gap,mean_T_pred,string_gain,mode,scenario,driver,driver_type
False,13.587458743228142,8.191307178162576,0.0,0.0,0.12243001844211088,1.3435657722569303,0.6895237534370607,1.2093722820281982,0.571553430996311,4.848934394068785,1.4517334251309626,1.1654114723205566,0.558676754901772,oracle,sinusoidal,0,urban
False,13.722341687438778,7.745762081155725,0.0,0.0,0.13724716759928926,1.3435657722569303,0.5221198402450374,1.0100324153900146,0.9302858964707742,9.131409057087993,1.510473204968209,1.1481670675675075,0.41965680616721585,normal,sinusoidal,0,urban
False,14.59210503353939,9.091134870707856,0.0,0.0,0.11050561815778119,1.3435657722569303,0.6436302535852522,1.1526877880096436,0.5990702982385576,5.6446231341328685,1.6007401220564406,1.3133008315165837,0.5206130977272239,memoryless,sinusoidal,0,urban
False,13.33564856706516,7.901066575967231,0.0,0.0,0.12882438444609787,1.3435657722569303,0.6755989878151641,1.4556804895401,1.4716118585423792,5.191827917835133,1.438284378062276,1.126086178322633,0.5447288591770966,hybrid,sinusoidal,0,urban
False,31.713047413168713,33.325405357506746,0.0,0.0,0.014394004250648837,2.270069258957912,0.08466996643055469,0.3316941261291504,1.1777174087449065,3.0268671637527294,2.295686077168331,2.0569827556610107,,oracle,following,1,truck
False,18.971252247762536,15.827475083359309,0.0,0.0,0.05209698660082233,1.3584465357348725,0.11203528376197008,0.3684493601322174,1.2435576145831537,3.143951911248128,1.5219994425881784,1.1764261328180632,,normal,following,1,truck
False,21.659057096709244,14.927476915684336,0.0,0.0,0.056137168372728384,1.5548596216043502,0.17749920041585432,0.6463513374328613,2.187037364402731,2.05130638672564,1.6230339913558298,1.3686660067240397,,memoryless,following,1,truck
False,18.717932316216903,14.382359622625023,0.0,0.0,0.0598903512876577,1.3373825510392994,0.1941180627549114,0.6230482459068298,2.5493895143399348,2.12675591221175,1.4704689268496163,1.1592295842369398,,hybrid,following,1,truck
False,7.092813907191471,2.7353610710722567,0.0,0.0,0.8894286973659047,2.045314374253977,0.7923413876424935,2.6743671894073486,0.48726002879018776,24.344342370929034,4.52474747212571,2.0569827556610107,,oracle,stop_and_go,1,truck
False,3.9611322335978536,1.889314540115229,0.0,0.0,1.3612076170271425,1.7277120895206572,1.342133951200175,3.4044432640075684,1.2240459125066736,15.715693680218198,2.5695418816580617,1.3125049870212873,,normal,stop_and_go,1,truck
False,4.366208812918953,2.0490899838241443,0.0,0.0,1.369218881122996,1.773730624965902,1.3965817372779001,3.014556646347046,0.9707734411963499,13.230643651017736,2.5487057954402483,1.3522960942983628,,memoryless,stop_and_go,1,truck
False,3.928781746745503,1.9332188361498444,0.0,0.0,1.4042173528683723,1.7024103568064994,1.4104305089643474,3.439275026321411,1.32974152223386,12.937462524270458,2.4687845094482217,1.2947724521160127,,hybrid,stop_and_go,1,truck
False,2.7622031307246133,2.629221866633661,0.0,0.0,1.6253289442011287,2.2689912347242487,0.7697165798255027,4.666250705718994,0.6178518399786366,9.323629310819832,3.0795636456804973,2.0569827556610107,,oracle,hard_brake,1,truck
False,1.942666727017189,1.6657122379919076,0.0,0.0,2.231565336777538,1.459184534037309,0.9157352916376921,5.93865966796875,1.257644480646689,8.21899524967159,2.1462972094462867,1.234468576014042,,normal,hard_brake,1,truck
False,2.22236922098587,1.8549426787919512,0.0,0.0,1.9859857088092618,1.564749158210012,0.8715903203713298,5.365307807922363,0.7870049195208992,4.1433877009076685,2.1985642630715003,1.3057047359148661,,memoryless,hard_brake,1,truck
